지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
133,대전,2018-06-24 16:00,33.6,,1.8,36,
133,대전,2018-06-24 17:00,32.8,,2.4,46,
133,대전,2018-06-24 18:00,31.9,,1.8,52,
133,대전,2018-06-24 19:00,30.4,,1.2,54,
133,대전,2018-06-24 20:00,28.3,,2.3,60,
133,대전,2018-06-24 21:00,26.5,,2.9,63,
133,대전,2018-06-24 22:00,25.3,,2.1,61,
133,대전,2018-06-24 23:00,24.5,,1.5,59,
133,대전,2018-06-25 00:00,23.5,,1.6,62,
133,대전,2018-06-25 01:00,23,,1,62,
133,대전,2018-06-25 02:00,21.7,,.9,76,
133,대전,2018-06-25 03:00,20.7,,1.4,79,
133,대전,2018-06-25 04:00,20.2,,.5,80,
133,대전,2018-06-25 05:00,19.7,,1.3,83,
133,대전,2018-06-25 06:00,19.3,,.9,83,
133,대전,2018-06-25 07:00,20.7,,1.1,79,
133,대전,2018-06-25 08:00,21.9,,.2,73,
133,대전,2018-06-25 09:00,24.9,,.8,59,
133,대전,2018-06-25 10:00,28,,1.4,45,
133,대전,2018-06-25 11:00,29.7,,1,40,
133,대전,2018-06-25 12:00,29.8,,.9,42,
133,대전,2018-06-25 13:00,30,,1.6,47,
133,대전,2018-06-25 14:00,30.9,,1,43,
133,대전,2018-06-25 15:00,32.6,,.7,36,
133,대전,2018-06-25 16:00,32.7,,1.1,41,
133,대전,2018-06-25 17:00,32.6,,.8,39,
133,대전,2018-06-25 18:00,32.2,,.8,38,
133,대전,2018-06-25 19:00,31.4,,.7,39,
133,대전,2018-06-25 20:00,29,,1.3,54,
133,대전,2018-06-25 21:00,27.7,,1.5,54,
133,대전,2018-06-25 22:00,26.9,,2.5,56,
133,대전,2018-06-25 23:00,26.1,,2.3,55,
133,대전,2018-06-26 00:00,25.4,,1.7,55,
133,대전,2018-06-26 01:00,24.8,,1.4,55,
133,대전,2018-06-26 02:00,24.1,,1,59,
133,대전,2018-06-26 03:00,23.8,,1.3,63,
133,대전,2018-06-26 04:00,23.2,0,1.2,68,
133,대전,2018-06-26 05:00,23.2,,1.7,68,
133,대전,2018-06-26 06:00,22.7,0,1,76,
133,대전,2018-06-26 07:00,21.7,.3,1.3,88,
133,대전,2018-06-26 08:00,21.7,.5,1.8,92,
133,대전,2018-06-26 09:00,21.3,2.1,1.7,95,
133,대전,2018-06-26 10:00,21.8,.1,.8,96,
133,대전,2018-06-26 11:00,22.2,.1,.4,94,
133,대전,2018-06-26 12:00,22.6,.1,.7,95,
133,대전,2018-06-26 13:00,22.7,.4,1.7,95,
133,대전,2018-06-26 14:00,22.9,.7,.3,94,
133,대전,2018-06-26 15:00,24.1,.2,.3,95,
133,대전,2018-06-26 16:00,24.4,2.5,2.2,97,
133,대전,2018-06-26 17:00,25.5,0,3.2,95,
133,대전,2018-06-26 18:00,26.4,0,4.2,90,
133,대전,2018-06-26 19:00,26.6,.7,3.4,89,
133,대전,2018-06-26 20:00,26.4,.9,4.2,89,
133,대전,2018-06-26 21:00,26.1,.8,3.6,91,
133,대전,2018-06-26 22:00,25.7,3.4,3.3,94,
133,대전,2018-06-26 23:00,25.3,8.6,3.7,96,
133,대전,2018-06-27 00:00,24.9,8.9,2.6,96,
133,대전,2018-06-27 01:00,24.5,3.4,1.4,96,
133,대전,2018-06-27 02:00,24.1,5.4,1.4,96,
133,대전,2018-06-27 03:00,23.7,1.8,2.8,97,
133,대전,2018-06-27 04:00,23.2,12.8,2.3,97,
133,대전,2018-06-27 05:00,23,22.2,1.3,97,
133,대전,2018-06-27 06:00,22.9,4.8,2.3,98,
133,대전,2018-06-27 07:00,23.1,0,.4,97,
133,대전,2018-06-27 08:00,23.7,,1.6,97,
133,대전,2018-06-27 09:00,24.3,,3,92,
133,대전,2018-06-27 10:00,24.2,,3.4,87,
133,대전,2018-06-27 11:00,25.1,,3.6,84,
133,대전,2018-06-27 12:00,26.4,,3.2,75,
133,대전,2018-06-27 13:00,27.2,,2.6,71,
133,대전,2018-06-27 14:00,28.3,,2.9,65,
133,대전,2018-06-27 15:00,29.1,,1.9,65,
133,대전,2018-06-27 16:00,29.6,,2.5,64,
133,대전,2018-06-27 17:00,29.4,,1.7,67,
133,대전,2018-06-27 18:00,28.6,,2.4,69,
133,대전,2018-06-27 19:00,27.4,,2,75,
133,대전,2018-06-27 20:00,25.9,,1.3,79,
133,대전,2018-06-27 21:00,24.5,,1.7,85,
133,대전,2018-06-27 22:00,24.1,,1.8,87,
133,대전,2018-06-27 23:00,23.8,,.9,90,
133,대전,2018-06-28 00:00,23.7,,1.1,91,
133,대전,2018-06-28 01:00,23.6,,.7,92,
133,대전,2018-06-28 02:00,23.6,0,.1,93,
133,대전,2018-06-28 03:00,23.4,.1,1.2,96,
133,대전,2018-06-28 04:00,23.4,,.6,96,
133,대전,2018-06-28 05:00,23.5,,.4,96,
133,대전,2018-06-28 06:00,23.5,,.6,96,
133,대전,2018-06-28 07:00,23.6,.1,.1,96,
133,대전,2018-06-28 08:00,23.9,,.6,96,
133,대전,2018-06-28 09:00,24.4,0,1.5,94,
133,대전,2018-06-28 10:00,24.6,,1.1,90,
133,대전,2018-06-28 11:00,25.5,,1,85,
133,대전,2018-06-28 12:00,25.9,,1.4,83,
133,대전,2018-06-28 13:00,25.6,,3.9,81,
133,대전,2018-06-28 14:00,25.2,,2.6,82,
133,대전,2018-06-28 15:00,25.7,,1.2,81,
133,대전,2018-06-28 16:00,26.3,,1.9,78,
133,대전,2018-06-28 17:00,25.6,,2.5,79,
133,대전,2018-06-28 18:00,24.5,,2.7,84,
133,대전,2018-06-28 19:00,23.6,0,1.8,91,
133,대전,2018-06-28 20:00,24.1,0,1.9,87,
133,대전,2018-06-28 21:00,24.2,,1.4,86,
133,대전,2018-06-28 22:00,24,,1.7,87,
133,대전,2018-06-28 23:00,23.9,0,1,88,
133,대전,2018-06-29 00:00,23.6,.1,1,91,
133,대전,2018-06-29 01:00,21,9.1,1,95,
133,대전,2018-06-29 02:00,20,.1,.9,96,
133,대전,2018-06-29 03:00,20.2,,.7,97,
133,대전,2018-06-29 04:00,20,,1,98,
133,대전,2018-06-29 05:00,20.1,,.6,98,
133,대전,2018-06-29 06:00,20.3,,.6,98,
133,대전,2018-06-29 07:00,21.3,,.7,98,
133,대전,2018-06-29 08:00,22.6,,.7,96,
133,대전,2018-06-29 09:00,24.7,,1.8,90,
133,대전,2018-06-29 10:00,24.9,,1.5,85,
133,대전,2018-06-29 11:00,26.5,,1.6,78,
133,대전,2018-06-29 12:00,27.2,,2.3,72,
133,대전,2018-06-29 13:00,28.9,,1.3,67,
133,대전,2018-06-29 14:00,29.4,,2.5,64,
133,대전,2018-06-29 15:00,30.3,,1.6,60,
133,대전,2018-06-29 16:00,30.5,,2.7,59,
133,대전,2018-06-29 17:00,30.8,,1.8,56,
133,대전,2018-06-29 18:00,30.1,,1,60,
133,대전,2018-06-29 19:00,28.5,,2,68,
133,대전,2018-06-29 20:00,27.1,,1.8,72,
133,대전,2018-06-29 21:00,26,,1.6,79,
133,대전,2018-06-29 22:00,25.4,,1.4,83,
133,대전,2018-06-29 23:00,25.1,,1.4,83,
133,대전,2018-06-30 00:00,24.8,,1.8,85,
133,대전,2018-06-30 01:00,24.8,,1.3,87,
133,대전,2018-06-30 02:00,24.5,,.9,89,
133,대전,2018-06-30 03:00,24.2,,1.3,90,
133,대전,2018-06-30 04:00,24.2,,.7,90,
133,대전,2018-06-30 05:00,24,,.6,91,
133,대전,2018-06-30 06:00,23.7,,.7,93,
133,대전,2018-06-30 07:00,24.2,,1.3,92,
133,대전,2018-06-30 08:00,25.2,,1.2,84,
133,대전,2018-06-30 09:00,26.7,,1,76,
133,대전,2018-06-30 10:00,27.5,,2,73,
133,대전,2018-06-30 11:00,27.7,,1.5,73,
133,대전,2018-06-30 12:00,28.2,,.8,72,
133,대전,2018-06-30 13:00,28.3,,.3,72,
133,대전,2018-06-30 14:00,28.3,,2.6,76,
133,대전,2018-06-30 15:00,26.5,1.9,5,85,
133,대전,2018-06-30 16:00,23.5,18.4,2.6,94,
133,대전,2018-06-30 17:00,23.6,2.1,1,98,
133,대전,2018-06-30 18:00,24,0,.5,98,
133,대전,2018-06-30 19:00,24.2,0,1,98,
133,대전,2018-06-30 20:00,23.4,,2.5,94,
133,대전,2018-06-30 21:00,23.3,,1.7,93,
133,대전,2018-06-30 22:00,22.9,,1.1,97,
133,대전,2018-06-30 23:00,22.8,,.3,94,
133,대전,2018-07-01 00:00,22.7,0,.6,93,
133,대전,2018-07-01 01:00,22,0,3.3,91,
133,대전,2018-07-01 02:00,21.6,.3,1.3,91,
133,대전,2018-07-01 03:00,21.3,0,.3,95,
133,대전,2018-07-01 04:00,20.9,1.4,1.1,97,
133,대전,2018-07-01 05:00,20.8,3.9,.2,97,
133,대전,2018-07-01 06:00,20.5,12.3,.9,98,
133,대전,2018-07-01 07:00,20.6,11.5,.8,98,
133,대전,2018-07-01 08:00,20.7,3.9,.6,98,
133,대전,2018-07-01 09:00,21,2.4,1.5,98,
133,대전,2018-07-01 10:00,21.6,,3,98,
133,대전,2018-07-01 11:00,23.5,,2.2,94,
133,대전,2018-07-01 12:00,25.1,,1.4,88,
133,대전,2018-07-01 13:00,24.2,3.1,2,92,
133,대전,2018-07-01 14:00,23.3,10.7,1.3,97,
133,대전,2018-07-01 15:00,22.4,17.8,3.1,98,
133,대전,2018-07-01 16:00,22.3,10.3,1.7,98,
133,대전,2018-07-01 17:00,22.3,.9,1.2,98,
133,대전,2018-07-01 18:00,22,9,2.6,98,
133,대전,2018-07-01 19:00,21.9,9.6,.5,98,
133,대전,2018-07-01 20:00,21.7,5,1.8,98,
133,대전,2018-07-01 21:00,21.7,1.4,.8,98,
133,대전,2018-07-01 22:00,21.6,.8,.7,98,
133,대전,2018-07-01 23:00,21.6,.6,.6,98,
133,대전,2018-07-02 00:00,21.6,15,2.2,98,
133,대전,2018-07-02 01:00,21.4,12.2,.6,98,
133,대전,2018-07-02 02:00,21.4,.4,.3,98,
133,대전,2018-07-02 03:00,21.3,4.6,1.7,98,
133,대전,2018-07-02 04:00,21.2,3.2,.6,98,
133,대전,2018-07-02 05:00,21.2,1.9,.6,98,
133,대전,2018-07-02 06:00,21,9.5,1.7,98,
133,대전,2018-07-02 07:00,21.2,.5,1.4,98,
133,대전,2018-07-02 08:00,21.6,.1,.9,98,
133,대전,2018-07-02 09:00,22.4,0,.3,98,
133,대전,2018-07-02 10:00,23,,.3,96,
133,대전,2018-07-02 11:00,23.9,.1,.8,92,
133,대전,2018-07-02 12:00,23.8,0,1.4,95,
133,대전,2018-07-02 13:00,24,2.9,1.1,97,
133,대전,2018-07-02 14:00,24.2,.1,0,97,
133,대전,2018-07-02 15:00,23.7,.1,1.5,98,
133,대전,2018-07-02 16:00,23.6,2.3,1.4,98,
133,대전,2018-07-02 17:00,23.7,2.7,.5,98,
133,대전,2018-07-02 18:00,23.7,2.3,.6,98,
133,대전,2018-07-02 19:00,23.7,.2,.4,98,
133,대전,2018-07-02 20:00,23.4,,1,98,
133,대전,2018-07-02 21:00,23.3,,.8,98,
133,대전,2018-07-02 22:00,23.1,.2,.4,98,
133,대전,2018-07-02 23:00,23,.6,.5,98,
133,대전,2018-07-03 00:00,22.9,,.2,98,
133,대전,2018-07-03 01:00,22.8,,1,98,
133,대전,2018-07-03 02:00,22.6,,1.5,98,
133,대전,2018-07-03 03:00,22.6,,1.4,98,
133,대전,2018-07-03 04:00,22.5,,.1,98,
133,대전,2018-07-03 05:00,22.4,,1.5,98,
133,대전,2018-07-03 06:00,22.4,,.8,98,
133,대전,2018-07-03 07:00,23.1,,1.3,98,
133,대전,2018-07-03 08:00,24.2,,1.5,98,
133,대전,2018-07-03 09:00,26.1,,1.8,90,
133,대전,2018-07-03 10:00,26.8,,2.9,82,
133,대전,2018-07-03 11:00,27,,3.2,81,
133,대전,2018-07-03 12:00,28,,2.4,77,
133,대전,2018-07-03 13:00,27.7,,2.5,78,
133,대전,2018-07-03 14:00,27.5,,2.8,76,
133,대전,2018-07-03 15:00,27.9,,3.9,77,
133,대전,2018-07-03 16:00,27.5,0,4.1,76,
133,대전,2018-07-03 17:00,27.4,,3.3,75,
133,대전,2018-07-03 18:00,26.7,,2.9,75,
133,대전,2018-07-03 19:00,26.2,,1.8,78,
133,대전,2018-07-03 20:00,25.8,,.9,79,
133,대전,2018-07-03 21:00,25.6,,2.2,79,
133,대전,2018-07-03 22:00,25,,1.8,81,
133,대전,2018-07-03 23:00,24.7,,1.1,85,
133,대전,2018-07-04 00:00,24.4,,.3,85,
133,대전,2018-07-04 01:00,24.2,,1.8,88,
133,대전,2018-07-04 02:00,23.9,,.3,90,
133,대전,2018-07-04 03:00,24,,.6,89,
133,대전,2018-07-04 04:00,23.9,,.6,90,
133,대전,2018-07-04 05:00,23.7,,.8,91,
133,대전,2018-07-04 06:00,23.4,,.6,92,
133,대전,2018-07-04 07:00,24.4,,0,90,
133,대전,2018-07-04 08:00,25.1,,.6,87,
133,대전,2018-07-04 09:00,26.9,,1.1,83,
133,대전,2018-07-04 10:00,28.4,,.9,76,
133,대전,2018-07-04 11:00,28.9,,2.6,75,
133,대전,2018-07-04 12:00,29.4,,1.1,74,
133,대전,2018-07-04 13:00,30,,2.9,71,
133,대전,2018-07-04 14:00,30.1,,3.1,72,
133,대전,2018-07-04 15:00,29.7,,3.3,74,
133,대전,2018-07-04 16:00,29.4,,3.1,74,
133,대전,2018-07-04 17:00,29.6,,3,71,
133,대전,2018-07-04 18:00,29.4,,2.5,70,
133,대전,2018-07-04 19:00,28,,3.2,76,
133,대전,2018-07-04 20:00,26.9,,2,81,
133,대전,2018-07-04 21:00,25.8,,1.7,86,
133,대전,2018-07-04 22:00,25,,2.9,87,
133,대전,2018-07-04 23:00,24.6,,2,88,
133,대전,2018-07-05 00:00,24.3,,1.3,88,
133,대전,2018-07-05 01:00,24.1,,.7,89,
133,대전,2018-07-05 02:00,24.2,,.8,89,
133,대전,2018-07-05 03:00,24.1,,.7,90,
133,대전,2018-07-05 04:00,24,0,.5,90,
133,대전,2018-07-05 05:00,23.9,.1,.4,93,
133,대전,2018-07-05 06:00,23.8,0,.6,94,
133,대전,2018-07-05 07:00,24,,0,95,
133,대전,2018-07-05 08:00,24.3,0,0,95,
133,대전,2018-07-05 09:00,24.8,,.2,92,
133,대전,2018-07-05 10:00,25.2,,.4,90,
133,대전,2018-07-05 11:00,26.9,,2.1,82,
133,대전,2018-07-05 12:00,28.4,,1.4,75,
133,대전,2018-07-05 13:00,29.5,,1.4,71,
133,대전,2018-07-05 14:00,30,,2.1,67,
133,대전,2018-07-05 15:00,29.8,,2.6,70,
133,대전,2018-07-05 16:00,29.4,,2.5,70,
133,대전,2018-07-05 17:00,26.2,.7,2.4,88,
133,대전,2018-07-05 18:00,25.7,.1,1.2,90,
133,대전,2018-07-05 19:00,25.5,0,.7,94,
133,대전,2018-07-05 20:00,25.2,0,1,93,
133,대전,2018-07-05 21:00,24.4,3.3,.5,96,
133,대전,2018-07-05 22:00,23.8,10.6,.9,97,
133,대전,2018-07-05 23:00,23.6,4.1,1.6,97,
133,대전,2018-07-06 00:00,23.3,.5,.9,97,
133,대전,2018-07-06 01:00,22.9,,2.4,97,
133,대전,2018-07-06 02:00,22.8,,.4,96,
133,대전,2018-07-06 03:00,22.7,,.4,94,
133,대전,2018-07-06 04:00,22.4,,.8,95,
133,대전,2018-07-06 05:00,22,,2.5,91,
133,대전,2018-07-06 06:00,22.2,,1.7,89,
133,대전,2018-07-06 07:00,21.7,1.4,1.1,96,
133,대전,2018-07-06 08:00,21.7,.9,2.9,95,
133,대전,2018-07-06 09:00,21.6,1.5,2,95,
133,대전,2018-07-06 10:00,21.9,.1,3.5,93,
133,대전,2018-07-06 11:00,22.1,0,3.3,89,
133,대전,2018-07-06 12:00,21.6,.3,.9,94,
133,대전,2018-07-06 13:00,22.1,2.6,1.3,94,
133,대전,2018-07-06 14:00,22.4,0,1.7,92,
133,대전,2018-07-06 15:00,23.4,,3.3,86,
133,대전,2018-07-06 16:00,24.2,,2.2,80,
133,대전,2018-07-06 17:00,24.1,,2.4,83,
133,대전,2018-07-06 18:00,23.9,,3,78,
133,대전,2018-07-06 19:00,23.4,,3,78,
133,대전,2018-07-06 20:00,22.8,,5,80,
133,대전,2018-07-06 21:00,21.9,0,2.6,82,
133,대전,2018-07-06 22:00,21.3,0,3.7,80,
133,대전,2018-07-06 23:00,20.9,,3.8,81,
133,대전,2018-07-07 00:00,20.6,,3.6,79,
133,대전,2018-07-07 01:00,20.4,,2.6,76,
133,대전,2018-07-07 02:00,19.7,,2,78,
133,대전,2018-07-07 03:00,19.5,,2.8,77,
133,대전,2018-07-07 04:00,18.9,,2.7,81,
133,대전,2018-07-07 05:00,19.1,,2.7,79,
133,대전,2018-07-07 06:00,19.2,,2.7,80,
133,대전,2018-07-07 07:00,20.1,,1.6,77,
133,대전,2018-07-07 08:00,21.5,,3.3,72,
133,대전,2018-07-07 09:00,23,,3.4,71,
133,대전,2018-07-07 10:00,24.3,,3.3,67,
133,대전,2018-07-07 11:00,25.2,,3.3,64,
133,대전,2018-07-07 12:00,25.3,,3,62,
133,대전,2018-07-07 13:00,26.7,,3.3,64,
133,대전,2018-07-07 14:00,27,,2.7,59,
133,대전,2018-07-07 15:00,27.3,,3.3,62,
133,대전,2018-07-07 16:00,27.3,,3.6,59,
133,대전,2018-07-07 17:00,26.7,,3.1,63,
133,대전,2018-07-07 18:00,25.8,,3.8,65,
133,대전,2018-07-07 19:00,24.8,,3.2,67,
133,대전,2018-07-07 20:00,23.8,,2.7,68,
133,대전,2018-07-07 21:00,23.2,,4,70,
133,대전,2018-07-07 22:00,22.6,,4,72,
133,대전,2018-07-07 23:00,21.3,,3.9,67,
133,대전,2018-07-08 00:00,20.3,,2.3,72,
133,대전,2018-07-08 01:00,19.5,,2.7,72,
133,대전,2018-07-08 02:00,18.9,,3.5,75,
133,대전,2018-07-08 03:00,18.4,,4.3,76,
133,대전,2018-07-08 04:00,18,,4,78,
133,대전,2018-07-08 05:00,17.7,,3.7,80,
133,대전,2018-07-08 06:00,17.7,,.7,81,
133,대전,2018-07-08 07:00,19,,3.5,78,
133,대전,2018-07-08 08:00,20,,3.1,76,
133,대전,2018-07-08 09:00,22.4,,3,71,
133,대전,2018-07-08 10:00,22.5,,3.9,71,
133,대전,2018-07-08 11:00,23,,3.9,67,
133,대전,2018-07-08 12:00,24.2,,2.2,67,
133,대전,2018-07-08 13:00,25.4,,3.4,63,
133,대전,2018-07-08 14:00,25.5,,3.5,65,
133,대전,2018-07-08 15:00,25.7,,2.6,66,
133,대전,2018-07-08 16:00,25.7,,3.2,66,
133,대전,2018-07-08 17:00,25.3,,2.9,67,
133,대전,2018-07-08 18:00,25,,2.3,69,
133,대전,2018-07-08 19:00,23.7,,3.9,73,
133,대전,2018-07-08 20:00,23,,4,75,
133,대전,2018-07-08 21:00,22.8,,3.4,76,
133,대전,2018-07-08 22:00,22.4,,3.4,77,
133,대전,2018-07-08 23:00,22.1,,3.9,79,
133,대전,2018-07-09 00:00,21.8,,3.7,80,
133,대전,2018-07-09 01:00,21.3,,4,83,
133,대전,2018-07-09 02:00,21.2,,3.4,83,
133,대전,2018-07-09 03:00,20.9,,3.4,84,
133,대전,2018-07-09 04:00,20.7,0,3.8,84,
133,대전,2018-07-09 05:00,20.6,,3.2,84,
133,대전,2018-07-09 06:00,20.5,,3.3,85,
133,대전,2018-07-09 07:00,20.6,,.9,85,
133,대전,2018-07-09 08:00,20.2,.1,3.6,88,
133,대전,2018-07-09 09:00,20,.2,3.1,91,
133,대전,2018-07-09 10:00,19.3,7.1,2.3,97,
133,대전,2018-07-09 11:00,19.7,14,1.3,97,
133,대전,2018-07-09 12:00,19.6,4.6,2.3,97,
133,대전,2018-07-09 13:00,19.9,5.4,.8,97,
133,대전,2018-07-09 14:00,20.1,4.1,1,97,
133,대전,2018-07-09 15:00,20.5,0,.4,96,
133,대전,2018-07-09 16:00,20.5,0,3.3,96,
133,대전,2018-07-09 17:00,20.7,,3.5,96,
133,대전,2018-07-09 18:00,20.8,,3.1,96,
133,대전,2018-07-09 19:00,21,,2.1,95,
133,대전,2018-07-09 20:00,20.6,,3.8,94,
133,대전,2018-07-09 21:00,20.6,,2.5,95,
133,대전,2018-07-09 22:00,20.7,,2.9,94,
133,대전,2018-07-09 23:00,20.8,,2.6,94,
133,대전,2018-07-10 00:00,20.9,,2.5,93,
133,대전,2018-07-10 01:00,21,,1.6,93,
133,대전,2018-07-10 02:00,20.9,,1.8,93,
133,대전,2018-07-10 03:00,20.9,,2.8,94,
133,대전,2018-07-10 04:00,20.9,,1.7,93,
133,대전,2018-07-10 05:00,20.6,,1.9,94,
133,대전,2018-07-10 06:00,20.7,,.8,94,
133,대전,2018-07-10 07:00,21.3,,1,93,
133,대전,2018-07-10 08:00,22.6,,2.4,89,
133,대전,2018-07-10 09:00,24.7,,1.2,81,
133,대전,2018-07-10 10:00,25.7,,.5,78,
133,대전,2018-07-10 11:00,27.1,,.8,75,
133,대전,2018-07-10 12:00,28.4,,1.6,74,
133,대전,2018-07-10 13:00,29.4,,1.3,71,
133,대전,2018-07-10 14:00,29.8,,.6,75,
133,대전,2018-07-10 15:00,30.4,,2.3,66,
133,대전,2018-07-10 16:00,30.8,,3,68,
133,대전,2018-07-10 17:00,31.1,,2.9,66,
133,대전,2018-07-10 18:00,30.3,,1.9,68,
133,대전,2018-07-10 19:00,29.7,,1.8,71,
133,대전,2018-07-10 20:00,28.9,,1.1,72,
133,대전,2018-07-10 21:00,28.1,,2.1,76,
133,대전,2018-07-10 22:00,27.4,,1.9,79,
133,대전,2018-07-10 23:00,26.8,,.2,82,
133,대전,2018-07-11 00:00,26,,.2,87,
133,대전,2018-07-11 01:00,25.6,,0,90,
133,대전,2018-07-11 02:00,25.1,,0,92,
133,대전,2018-07-11 03:00,24.9,,.8,93,
133,대전,2018-07-11 04:00,24.6,,0,94,
133,대전,2018-07-11 05:00,24.5,,.4,94,
133,대전,2018-07-11 06:00,24.4,,.1,95,
133,대전,2018-07-11 07:00,25.1,,0,93,
133,대전,2018-07-11 08:00,25.3,.2,.2,95,
133,대전,2018-07-11 09:00,26.6,0,.1,90,
133,대전,2018-07-11 10:00,27.8,,.4,84,
133,대전,2018-07-11 11:00,28.9,,.3,78,
133,대전,2018-07-11 12:00,30.3,,1.5,75,
133,대전,2018-07-11 13:00,31.4,,1.8,65,
133,대전,2018-07-11 14:00,31.8,,2.2,65,
133,대전,2018-07-11 15:00,32.3,,3.6,63,
133,대전,2018-07-11 16:00,32.2,,1.8,64,
133,대전,2018-07-11 17:00,32.7,,1.8,63,
133,대전,2018-07-11 18:00,32.1,,1.9,66,
133,대전,2018-07-11 19:00,30.7,,1.3,71,
133,대전,2018-07-11 20:00,29.8,,.6,77,
133,대전,2018-07-11 21:00,28.9,,.5,83,
133,대전,2018-07-11 22:00,28.4,,.7,86,
133,대전,2018-07-11 23:00,28.2,,.5,87,
133,대전,2018-07-12 00:00,27.5,,.7,90,
133,대전,2018-07-12 01:00,27.2,,0,90,
133,대전,2018-07-12 02:00,27,,1.4,91,
133,대전,2018-07-12 03:00,26.7,,.2,92,
133,대전,2018-07-12 04:00,26.4,,.5,92,
133,대전,2018-07-12 05:00,26.1,,1.3,91,
133,대전,2018-07-12 06:00,25.9,,1.3,91,
133,대전,2018-07-12 07:00,26.4,,.1,90,
133,대전,2018-07-12 08:00,27.3,,1.2,82,
133,대전,2018-07-12 09:00,28.1,,1,79,
133,대전,2018-07-12 10:00,28.9,,1.8,73,
133,대전,2018-07-12 11:00,30.1,,2,69,
133,대전,2018-07-12 12:00,30.7,,1.5,68,
133,대전,2018-07-12 13:00,31.5,,2.5,67,
133,대전,2018-07-12 14:00,32.2,,1.2,64,
133,대전,2018-07-12 15:00,32.1,,1.9,65,
133,대전,2018-07-12 16:00,32.9,,1.8,65,
133,대전,2018-07-12 17:00,32.7,,1.9,64,
133,대전,2018-07-12 18:00,32,,2.1,65,
133,대전,2018-07-12 19:00,30.7,,2.2,68,
133,대전,2018-07-12 20:00,29.6,,1.9,73,
133,대전,2018-07-12 21:00,28.8,,.9,75,
133,대전,2018-07-12 22:00,28,,1.7,79,
133,대전,2018-07-12 23:00,27.5,,1.2,82,
133,대전,2018-07-13 00:00,27.3,,.7,83,
133,대전,2018-07-13 01:00,27.1,,.5,84,
133,대전,2018-07-13 02:00,26.8,,1.7,87,
133,대전,2018-07-13 03:00,26.6,,.6,89,
133,대전,2018-07-13 04:00,26.4,,1,88,
133,대전,2018-07-13 05:00,26.2,,.2,88,
133,대전,2018-07-13 06:00,26.2,,.4,88,
133,대전,2018-07-13 07:00,26.5,,.6,89,
133,대전,2018-07-13 08:00,26.9,,.3,89,
133,대전,2018-07-13 09:00,27.9,,.8,82,
133,대전,2018-07-13 10:00,28.7,,1,77,
133,대전,2018-07-13 11:00,29.6,,1.4,73,
133,대전,2018-07-13 12:00,30.9,,2.4,66,
133,대전,2018-07-13 13:00,30.6,,1.2,71,
133,대전,2018-07-13 14:00,31.3,,1,64,
133,대전,2018-07-13 15:00,31.3,,1.4,70,
133,대전,2018-07-13 16:00,31.3,,1.2,66,
133,대전,2018-07-13 17:00,32.3,,2.1,55,
133,대전,2018-07-13 18:00,31.8,,1.7,59,
133,대전,2018-07-13 19:00,31.1,,1.8,62,
133,대전,2018-07-13 20:00,29.7,,1.8,65,
133,대전,2018-07-13 21:00,28.5,,1.5,75,
133,대전,2018-07-13 22:00,27.8,,1.4,81,
133,대전,2018-07-13 23:00,27.3,,1.9,81,
133,대전,2018-07-14 00:00,26.9,,1.8,81,
133,대전,2018-07-14 01:00,26.2,,1.8,84,
133,대전,2018-07-14 02:00,25.9,,.6,86,
133,대전,2018-07-14 03:00,25.9,,.4,88,
133,대전,2018-07-14 04:00,25.8,,.6,89,
133,대전,2018-07-14 05:00,25.6,,.8,90,
133,대전,2018-07-14 06:00,25.5,,.5,90,
133,대전,2018-07-14 07:00,25.9,,.9,89,
133,대전,2018-07-14 08:00,27,,.8,82,
133,대전,2018-07-14 09:00,27.5,,.9,74,
133,대전,2018-07-14 10:00,29.2,,.5,70,
133,대전,2018-07-14 11:00,30.1,,1.6,65,
133,대전,2018-07-14 12:00,30.9,,1,63,
133,대전,2018-07-14 13:00,31.9,,1,61,
133,대전,2018-07-14 14:00,31.7,,2.1,66,
133,대전,2018-07-14 15:00,31.6,,1.2,64,
133,대전,2018-07-14 16:00,31.7,,2.1,63,
133,대전,2018-07-14 17:00,32.4,,2.1,61,
133,대전,2018-07-14 18:00,32.3,,.8,59,
133,대전,2018-07-14 19:00,31.2,,1.3,65,
133,대전,2018-07-14 20:00,30,,1.8,72,
133,대전,2018-07-14 21:00,29.1,,1.2,75,
133,대전,2018-07-14 22:00,28.1,,1.1,76,
133,대전,2018-07-14 23:00,27.4,,1.4,80,
133,대전,2018-07-15 00:00,26.5,,.8,84,
133,대전,2018-07-15 01:00,25.7,,2.5,87,
133,대전,2018-07-15 02:00,25.6,,.8,88,
133,대전,2018-07-15 03:00,25.6,,.4,88,
133,대전,2018-07-15 04:00,25.5,,1,88,
133,대전,2018-07-15 05:00,25.1,,.6,90,
133,대전,2018-07-15 06:00,24.8,,.8,92,
133,대전,2018-07-15 07:00,25.7,,.5,88,
133,대전,2018-07-15 08:00,27.3,,.5,83,
133,대전,2018-07-15 09:00,28.3,,.6,75,
133,대전,2018-07-15 10:00,29.9,,.8,67,
133,대전,2018-07-15 11:00,31,,1,64,
133,대전,2018-07-15 12:00,32.1,,1.3,62,
133,대전,2018-07-15 13:00,33,,1.1,57,
